GO_ID	name	namespace	observed	expected	fold_enrichment	p_value	total_study_annotations	background_size	p_fdr_bh	significant
GO:0140588	chromatin looping	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0061775	cohesin loader activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0032116	SMC loading complex	cellular_component	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0090694	Scc2-Scc4 cohesin loading complex	cellular_component	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0051259	protein complex oligomerization	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0051260	protein homooligomerization	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0005251	delayed rectifier potassium channel activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0051125	regulation of actin nucleation	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0034315	regulation of Arp2/3 complex-mediated actin nucleation	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0019904	protein domain specific binding	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0032588	trans-Golgi network membrane	cellular_component	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0031956	medium-chain fatty acid-CoA ligase activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:1903352	L-ornithine transmembrane transport	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0015822	ornithine transport	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:1902475	L-alpha-amino acid transmembrane transport	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0015807	L-amino acid transport	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:1990575	mitochondrial L-ornithine transmembrane transport	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0004767	sphingomyelin phosphodiesterase activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0042577	lipid phosphatase activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0008195	phosphatidate phosphatase activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0044389	ubiquitin-like protein ligase binding	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0070180	large ribosomal subunit rRNA binding	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0022625	cytosolic large ribosomal subunit	cellular_component	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0001558	regulation of cell growth	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0019838	growth factor binding	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0005520	insulin-like growth factor binding	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0004350	glutamate-5-semialdehyde dehydrogenase activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0019202	amino acid kinase activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0005179	hormone activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0000026	alpha-1,2-mannosyltransferase activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0120562	GlcNAc(2)-PP-Dol mannosyltransferase activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0004377	GDP-Man:Man(3)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0016774	phosphotransferase activity, carboxyl group as acceptor	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0004349	glutamate 5-kinase activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:2001135	regulation of endocytic recycling	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0052744	phosphatidylinositol monophosphate phosphatase activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0034596	phosphatidylinositol phosphate 4-phosphatase activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0043812	phosphatidylinositol-4-phosphate phosphatase activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0016895	DNA exonuclease activity, producing 5'-phosphomonoesters	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0008296	3'-5'-DNA exonuclease activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0004529	DNA exonuclease activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0008309	double-stranded DNA exodeoxyribonuclease activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0008311	double-stranded DNA 3'-5' DNA exonuclease activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0003906	DNA-(apurinic or apyrimidinic site) endonuclease activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0005250	A-type (transient outward) potassium channel activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0019208	phosphatase regulator activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0019888	protein phosphatase regulator activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0008287	protein serine/threonine phosphatase complex	cellular_component	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:1903293	phosphatase complex	cellular_component	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0000159	protein phosphatase type 2A complex	cellular_component	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0016556	mRNA modification	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:1990481	mRNA pseudouridine synthesis	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0120114	Sm-like protein family complex	cellular_component	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:1990726	Lsm1-7-Pat1 complex	cellular_component	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0008641	ubiquitin-like modifier activating enzyme activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0140658	ATP-dependent chromatin remodeler activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0003785	actin monomer binding	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0045121	membrane raft	cellular_component	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0044853	plasma membrane raft	cellular_component	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0098857	membrane microdomain	cellular_component	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0005901	caveola	cellular_component	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0046349	amino sugar biosynthetic process	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0002061	pyrimidine nucleobase binding	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0002058	uracil binding	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0017113	dihydropyrimidine dehydrogenase (NADP+) activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0004152	dihydroorotate dehydrogenase activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0099518	vesicle cytoskeletal trafficking	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0006284	base-excision repair	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0006210	thymine catabolic process	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0019482	beta-alanine metabolic process	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0170043	non-proteinogenic amino acid biosynthetic process	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0019483	beta-alanine biosynthetic process	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0009174	pyrimidine ribonucleoside monophosphate biosynthetic process	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0009130	pyrimidine nucleoside monophosphate biosynthetic process	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0046049	UMP metabolic process	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0009220	pyrimidine ribonucleotide biosynthetic process	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0009218	pyrimidine ribonucleotide metabolic process	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0009129	pyrimidine nucleoside monophosphate metabolic process	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0009173	pyrimidine ribonucleoside monophosphate metabolic process	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0006222	UMP biosynthetic process	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0044205	'de novo' UMP biosynthetic process	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0002054	nucleobase binding	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0004535	poly(A)-specific ribonuclease activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0034243	regulation of transcription elongation by RNA polymerase II	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0032784	regulation of DNA-templated transcription elongation	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0032786	positive regulation of DNA-templated transcription, elongation	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0032968	positive regulation of transcription elongation by RNA polymerase II	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0140994	RNA polymerase II CTD heptapeptide repeat modifying activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0008353	RNA polymerase II CTD heptapeptide repeat kinase activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0030332	cyclin binding	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0019908	nuclear cyclin-dependent protein kinase holoenzyme complex	cellular_component	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0000307	cyclin-dependent protein kinase holoenzyme complex	cellular_component	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0032806	carboxy-terminal domain protein kinase complex	cellular_component	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0008024	cyclin/CDK positive transcription elongation factor complex	cellular_component	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0019860	uracil metabolic process	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0006212	uracil catabolic process	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0019859	thymine metabolic process	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0006047	UDP-N-acetylglucosamine metabolic process	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0006048	UDP-N-acetylglucosamine biosynthetic process	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0016868	intramolecular phosphotransferase activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0004610	phosphoacetylglucosamine mutase activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0043269	regulation of monoatomic ion transport	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:2001256	regulation of store-operated calcium entry	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0099643	signal release from synapse	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0016079	synaptic vesicle exocytosis	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0032253	dense core granule localization	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0017156	calcium-ion regulated exocytosis	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0032252	secretory granule localization	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:1990504	dense core granule exocytosis	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0034483	heparan sulfate sulfotransferase activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0050698	proteoglycan sulfotransferase activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0017095	heparan sulfate 6-sulfotransferase activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0031010	ISWI-type complex	cellular_component	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0016589	NURF complex	cellular_component	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0044665	MLL1/2 complex	cellular_component	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0071339	MLL1 complex	cellular_component	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:1901503	ether biosynthetic process	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0046504	glycerol ether biosynthetic process	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0008611	ether lipid biosynthetic process	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0008609	alkylglycerone-phosphate synthase activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0071558	histone H3K27me2/H3K27me3 demethylase activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0031490	chromatin DNA binding	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0043992	histone H3K9 acetyltransferase activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0140672	ATAC complex	cellular_component	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0008239	dipeptidyl-peptidase activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0030145	manganese ion binding	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0047223	beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,3-N-acetylglucosaminyltransferase activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0003827	alpha-1,3-mannosylglycoprotein 2-beta-N-acetylglucosaminyltransferase activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0051924	regulation of calcium ion transport	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0010959	regulation of metal ion transport	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0099604	ligand-gated calcium channel activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0015278	intracellularly gated calcium channel activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0005220	inositol 1,4,5-trisphosphate-gated calcium channel activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0070492	oligosaccharide binding	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0003844	1,4-alpha-glucan branching enzyme activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0003689	DNA clamp loader activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0140303	intramembrane lipid transporter activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0140326	ATPase-coupled intramembrane lipid transporter activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0009791	post-embryonic development	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0071163	DNA replication preinitiation complex assembly	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:1902977	mitotic DNA replication preinitiation complex assembly	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0003688	DNA replication origin binding	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0046485	ether lipid metabolic process	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0004555	alpha,alpha-trehalase activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0030833	regulation of actin filament polymerization	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0032272	negative regulation of protein polymerization	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0031333	negative regulation of protein-containing complex assembly	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:1902904	negative regulation of supramolecular fiber organization	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0030832	regulation of actin filament length	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0008064	regulation of actin polymerization or depolymerization	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0032535	regulation of cellular component size	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0090066	regulation of anatomical structure size	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0030837	negative regulation of actin filament polymerization	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0000470	maturation of LSU-rRNA	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0000460	maturation of 5.8S rRNA	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0042134	rRNA primary transcript binding	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0030687	preribosome, large subunit precursor	cellular_component	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0050803	regulation of synapse structure or activity	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0006836	neurotransmitter transport	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0098700	neurotransmitter loading into synaptic vesicle	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0005326	neurotransmitter transmembrane transporter activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0060076	excitatory synapse	cellular_component	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0004577	N-acetylglucosaminyldiphosphodolichol N-acetylglucosaminyltransferase activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0043541	UDP-N-acetylglucosamine transferase complex	cellular_component	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0000407	phagophore assembly site	cellular_component	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:1990316	Atg1/ULK1 kinase complex	cellular_component	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0046352	disaccharide catabolic process	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0016052	carbohydrate catabolic process	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0009313	oligosaccharide catabolic process	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0005991	trehalose metabolic process	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0005984	disaccharide metabolic process	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0005993	trehalose catabolic process	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0015927	trehalase activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0000152	nuclear ubiquitin ligase complex	cellular_component	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0005680	anaphase-promoting complex	cellular_component	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0031338	regulation of vesicle fusion	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0031340	positive regulation of vesicle fusion	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:1903533	regulation of protein targeting	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0090313	regulation of protein targeting to membrane	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0070201	regulation of establishment of protein localization	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0032880	regulation of protein localization	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:1904951	positive regulation of establishment of protein localization	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0090314	positive regulation of protein targeting to membrane	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0034764	positive regulation of transmembrane transport	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0034762	regulation of transmembrane transport	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0010827	regulation of D-glucose transmembrane transport	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0010828	positive regulation of D-glucose transmembrane transport	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0065002	intracellular protein transmembrane transport	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0035249	synaptic transmission, glutamatergic	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
