region_id	chromosome	start	end	length	num_populations_total	population_label	max_overlap_fraction
EntNic_HiC_scaffold_2_R28	HiC_scaffold_2	7873376	7888631	15256	8	South-East_North Sjaeland	0.0
EntNic_HiC_scaffold_2_R28	HiC_scaffold_2	7873376	7888631	15256	8	South-East_Outgroup_2(East Jylland)	0.0
EntNic_HiC_scaffold_2_R28	HiC_scaffold_2	7873376	7888631	15256	8	South-East_South Costal Denmark	0.0
EntNic_HiC_scaffold_2_R29	HiC_scaffold_2	7917586	7940109	22524	3	North-West_Middle Jylland	0.0
EntNic_HiC_scaffold_2_R29	HiC_scaffold_2	7917586	7940109	22524	3	North-West_North Jylland (Middle)	0.0
EntNic_HiC_scaffold_2_R29	HiC_scaffold_2	7917586	7940109	22524	3	North-West_North Jylland (Top)	0.993
EntNic_HiC_scaffold_2_R29	HiC_scaffold_2	7917586	7940109	22524	3	North-West_North Jylland (West)	0.51
EntNic_HiC_scaffold_2_R29	HiC_scaffold_2	7917586	7940109	22524	3	Outgroup_1	0.0
EntNic_HiC_scaffold_2_R29	HiC_scaffold_2	7917586	7940109	22524	3	South-East_East Jylland	0.0
EntNic_HiC_scaffold_2_R29	HiC_scaffold_2	7917586	7940109	22524	3	South-East_North Sjaeland	0.0
EntNic_HiC_scaffold_2_R29	HiC_scaffold_2	7917586	7940109	22524	3	South-East_Outgroup_2(East Jylland)	0.0
EntNic_HiC_scaffold_2_R29	HiC_scaffold_2	7917586	7940109	22524	3	South-East_South Costal Denmark	0.0
EntNic_HiC_scaffold_2_R30	HiC_scaffold_2	8203920	8257274	53355	14	North-West_Middle Jylland	0.0
EntNic_HiC_scaffold_2_R30	HiC_scaffold_2	8203920	8257274	53355	14	North-West_North Jylland (Middle)	0.517
EntNic_HiC_scaffold_2_R30	HiC_scaffold_2	8203920	8257274	53355	14	North-West_North Jylland (Top)	0.602
EntNic_HiC_scaffold_2_R30	HiC_scaffold_2	8203920	8257274	53355	14	North-West_North Jylland (West)	0.153
EntNic_HiC_scaffold_2_R30	HiC_scaffold_2	8203920	8257274	53355	14	Outgroup_1	0.0
EntNic_HiC_scaffold_2_R30	HiC_scaffold_2	8203920	8257274	53355	14	South-East_East Jylland	0.0
EntNic_HiC_scaffold_2_R30	HiC_scaffold_2	8203920	8257274	53355	14	South-East_North Sjaeland	0.259
EntNic_HiC_scaffold_2_R30	HiC_scaffold_2	8203920	8257274	53355	14	South-East_Outgroup_2(East Jylland)	0.204
EntNic_HiC_scaffold_2_R30	HiC_scaffold_2	8203920	8257274	53355	14	South-East_South Costal Denmark	1.0
EntNic_HiC_scaffold_2_R31	HiC_scaffold_2	8271601	8428609	157009	17	North-West_Middle Jylland	0.238
EntNic_HiC_scaffold_2_R31	HiC_scaffold_2	8271601	8428609	157009	17	North-West_North Jylland (Middle)	0.444
EntNic_HiC_scaffold_2_R31	HiC_scaffold_2	8271601	8428609	157009	17	North-West_North Jylland (Top)	0.469
EntNic_HiC_scaffold_2_R31	HiC_scaffold_2	8271601	8428609	157009	17	North-West_North Jylland (West)	0.314
EntNic_HiC_scaffold_2_R31	HiC_scaffold_2	8271601	8428609	157009	17	Outgroup_1	0.01
EntNic_HiC_scaffold_2_R31	HiC_scaffold_2	8271601	8428609	157009	17	South-East_East Jylland	0.0
EntNic_HiC_scaffold_2_R31	HiC_scaffold_2	8271601	8428609	157009	17	South-East_North Sjaeland	0.0
EntNic_HiC_scaffold_2_R31	HiC_scaffold_2	8271601	8428609	157009	17	South-East_Outgroup_2(East Jylland)	0.0
EntNic_HiC_scaffold_2_R31	HiC_scaffold_2	8271601	8428609	157009	17	South-East_South Costal Denmark	0.069
EntNic_HiC_scaffold_2_R32	HiC_scaffold_2	8451007	8463406	12400	1	North-West_Middle Jylland	0.0
EntNic_HiC_scaffold_2_R32	HiC_scaffold_2	8451007	8463406	12400	1	North-West_North Jylland (Middle)	0.0
EntNic_HiC_scaffold_2_R32	HiC_scaffold_2	8451007	8463406	12400	1	North-West_North Jylland (Top)	0.0
EntNic_HiC_scaffold_2_R32	HiC_scaffold_2	8451007	8463406	12400	1	North-West_North Jylland (West)	0.0
EntNic_HiC_scaffold_2_R32	HiC_scaffold_2	8451007	8463406	12400	1	Outgroup_1	0.0
EntNic_HiC_scaffold_2_R32	HiC_scaffold_2	8451007	8463406	12400	1	South-East_East Jylland	0.0
EntNic_HiC_scaffold_2_R32	HiC_scaffold_2	8451007	8463406	12400	1	South-East_North Sjaeland	0.0
EntNic_HiC_scaffold_2_R32	HiC_scaffold_2	8451007	8463406	12400	1	South-East_Outgroup_2(East Jylland)	0.0
EntNic_HiC_scaffold_2_R32	HiC_scaffold_2	8451007	8463406	12400	1	South-East_South Costal Denmark	1.0
EntNic_HiC_scaffold_2_R33	HiC_scaffold_2	9018725	9063919	45195	9	North-West_Middle Jylland	0.426
EntNic_HiC_scaffold_2_R33	HiC_scaffold_2	9018725	9063919	45195	9	North-West_North Jylland (Middle)	0.421
EntNic_HiC_scaffold_2_R33	HiC_scaffold_2	9018725	9063919	45195	9	North-West_North Jylland (Top)	0.827
EntNic_HiC_scaffold_2_R33	HiC_scaffold_2	9018725	9063919	45195	9	North-West_North Jylland (West)	0.424
EntNic_HiC_scaffold_2_R33	HiC_scaffold_2	9018725	9063919	45195	9	Outgroup_1	0.0
EntNic_HiC_scaffold_2_R33	HiC_scaffold_2	9018725	9063919	45195	9	South-East_East Jylland	0.0
EntNic_HiC_scaffold_2_R33	HiC_scaffold_2	9018725	9063919	45195	9	South-East_North Sjaeland	0.0
EntNic_HiC_scaffold_2_R33	HiC_scaffold_2	9018725	9063919	45195	9	South-East_Outgroup_2(East Jylland)	0.0
EntNic_HiC_scaffold_2_R33	HiC_scaffold_2	9018725	9063919	45195	9	South-East_South Costal Denmark	0.459
EntNic_HiC_scaffold_2_R34	HiC_scaffold_2	9109761	9138584	28824	6	North-West_Middle Jylland	0.565
EntNic_HiC_scaffold_2_R34	HiC_scaffold_2	9109761	9138584	28824	6	North-West_North Jylland (Middle)	0.542
EntNic_HiC_scaffold_2_R34	HiC_scaffold_2	9109761	9138584	28824	6	North-West_North Jylland (Top)	0.851
EntNic_HiC_scaffold_2_R34	HiC_scaffold_2	9109761	9138584	28824	6	North-West_North Jylland (West)	0.0
EntNic_HiC_scaffold_2_R34	HiC_scaffold_2	9109761	9138584	28824	6	Outgroup_1	0.0
EntNic_HiC_scaffold_2_R34	HiC_scaffold_2	9109761	9138584	28824	6	South-East_East Jylland	0.0
EntNic_HiC_scaffold_2_R34	HiC_scaffold_2	9109761	9138584	28824	6	South-East_North Sjaeland	0.0
EntNic_HiC_scaffold_2_R34	HiC_scaffold_2	9109761	9138584	28824	6	South-East_Outgroup_2(East Jylland)	0.0
EntNic_HiC_scaffold_2_R34	HiC_scaffold_2	9109761	9138584	28824	6	South-East_South Costal Denmark	0.0
EntNic_HiC_scaffold_2_R35	HiC_scaffold_2	9325636	9335958	10323	1	North-West_Middle Jylland	0.0
EntNic_HiC_scaffold_2_R35	HiC_scaffold_2	9325636	9335958	10323	1	North-West_North Jylland (Middle)	0.0
EntNic_HiC_scaffold_2_R35	HiC_scaffold_2	9325636	9335958	10323	1	North-West_North Jylland (Top)	0.0
EntNic_HiC_scaffold_2_R35	HiC_scaffold_2	9325636	9335958	10323	1	North-West_North Jylland (West)	0.0
EntNic_HiC_scaffold_2_R35	HiC_scaffold_2	9325636	9335958	10323	1	Outgroup_1	0.0
EntNic_HiC_scaffold_2_R35	HiC_scaffold_2	9325636	9335958	10323	1	South-East_East Jylland	0.0
EntNic_HiC_scaffold_2_R35	HiC_scaffold_2	9325636	9335958	10323	1	South-East_North Sjaeland	0.0
EntNic_HiC_scaffold_2_R35	HiC_scaffold_2	9325636	9335958	10323	1	South-East_Outgroup_2(East Jylland)	0.0
EntNic_HiC_scaffold_2_R35	HiC_scaffold_2	9325636	9335958	10323	1	South-East_South Costal Denmark	1.0
EntNic_HiC_scaffold_2_R36	HiC_scaffold_2	9345186	9371737	26552	1	North-West_Middle Jylland	0.0
EntNic_HiC_scaffold_2_R36	HiC_scaffold_2	9345186	9371737	26552	1	North-West_North Jylland (Middle)	1.0
EntNic_HiC_scaffold_2_R36	HiC_scaffold_2	9345186	9371737	26552	1	North-West_North Jylland (Top)	0.0
EntNic_HiC_scaffold_2_R36	HiC_scaffold_2	9345186	9371737	26552	1	North-West_North Jylland (West)	0.0
EntNic_HiC_scaffold_2_R36	HiC_scaffold_2	9345186	9371737	26552	1	Outgroup_1	0.0
EntNic_HiC_scaffold_2_R36	HiC_scaffold_2	9345186	9371737	26552	1	South-East_East Jylland	0.0
EntNic_HiC_scaffold_2_R36	HiC_scaffold_2	9345186	9371737	26552	1	South-East_North Sjaeland	0.0
EntNic_HiC_scaffold_2_R36	HiC_scaffold_2	9345186	9371737	26552	1	South-East_Outgroup_2(East Jylland)	0.0
EntNic_HiC_scaffold_2_R36	HiC_scaffold_2	9345186	9371737	26552	1	South-East_South Costal Denmark	0.0
EntNic_HiC_scaffold_2_R37	HiC_scaffold_2	9371888	9411639	39752	4	North-West_Middle Jylland	0.0
EntNic_HiC_scaffold_2_R37	HiC_scaffold_2	9371888	9411639	39752	4	North-West_North Jylland (Middle)	0.0
EntNic_HiC_scaffold_2_R37	HiC_scaffold_2	9371888	9411639	39752	4	North-West_North Jylland (Top)	0.0
EntNic_HiC_scaffold_2_R37	HiC_scaffold_2	9371888	9411639	39752	4	North-West_North Jylland (West)	0.0
EntNic_HiC_scaffold_2_R37	HiC_scaffold_2	9371888	9411639	39752	4	Outgroup_1	0.0
EntNic_HiC_scaffold_2_R37	HiC_scaffold_2	9371888	9411639	39752	4	South-East_East Jylland	0.642
EntNic_HiC_scaffold_2_R37	HiC_scaffold_2	9371888	9411639	39752	4	South-East_North Sjaeland	0.0
EntNic_HiC_scaffold_2_R37	HiC_scaffold_2	9371888	9411639	39752	4	South-East_Outgroup_2(East Jylland)	0.0
EntNic_HiC_scaffold_2_R37	HiC_scaffold_2	9371888	9411639	39752	4	South-East_South Costal Denmark	0.642
EntNic_HiC_scaffold_2_R38	HiC_scaffold_2	9801396	9821542	20147	9	North-West_Middle Jylland	0.197
EntNic_HiC_scaffold_2_R38	HiC_scaffold_2	9801396	9821542	20147	9	North-West_North Jylland (Middle)	0.0
EntNic_HiC_scaffold_2_R38	HiC_scaffold_2	9801396	9821542	20147	9	North-West_North Jylland (Top)	0.639
EntNic_HiC_scaffold_2_R38	HiC_scaffold_2	9801396	9821542	20147	9	North-West_North Jylland (West)	0.635
EntNic_HiC_scaffold_2_R38	HiC_scaffold_2	9801396	9821542	20147	9	Outgroup_1	0.0
EntNic_HiC_scaffold_2_R38	HiC_scaffold_2	9801396	9821542	20147	9	South-East_East Jylland	0.0
EntNic_HiC_scaffold_2_R38	HiC_scaffold_2	9801396	9821542	20147	9	South-East_North Sjaeland	0.875
EntNic_HiC_scaffold_2_R38	HiC_scaffold_2	9801396	9821542	20147	9	South-East_Outgroup_2(East Jylland)	0.856
EntNic_HiC_scaffold_2_R38	HiC_scaffold_2	9801396	9821542	20147	9	South-East_South Costal Denmark	0.0
EntNic_HiC_scaffold_2_R39	HiC_scaffold_2	9892787	9915304	22518	25	North-West_Middle Jylland	0.39
EntNic_HiC_scaffold_2_R39	HiC_scaffold_2	9892787	9915304	22518	25	North-West_North Jylland (Middle)	0.16
EntNic_HiC_scaffold_2_R39	HiC_scaffold_2	9892787	9915304	22518	25	North-West_North Jylland (Top)	0.512
EntNic_HiC_scaffold_2_R39	HiC_scaffold_2	9892787	9915304	22518	25	North-West_North Jylland (West)	0.573
EntNic_HiC_scaffold_2_R39	HiC_scaffold_2	9892787	9915304	22518	25	Outgroup_1	0.765
EntNic_HiC_scaffold_2_R39	HiC_scaffold_2	9892787	9915304	22518	25	South-East_East Jylland	0.064
EntNic_HiC_scaffold_2_R39	HiC_scaffold_2	9892787	9915304	22518	25	South-East_North Sjaeland	0.983
EntNic_HiC_scaffold_2_R39	HiC_scaffold_2	9892787	9915304	22518	25	South-East_Outgroup_2(East Jylland)	0.0
EntNic_HiC_scaffold_2_R39	HiC_scaffold_2	9892787	9915304	22518	25	South-East_South Costal Denmark	0.338
EntNic_HiC_scaffold_2_R41	HiC_scaffold_2	10819765	10842635	22871	1	North-West_Middle Jylland	0.0
EntNic_HiC_scaffold_2_R41	HiC_scaffold_2	10819765	10842635	22871	1	North-West_North Jylland (Middle)	0.0
EntNic_HiC_scaffold_2_R41	HiC_scaffold_2	10819765	10842635	22871	1	North-West_North Jylland (Top)	0.0
EntNic_HiC_scaffold_2_R41	HiC_scaffold_2	10819765	10842635	22871	1	North-West_North Jylland (West)	1.0
EntNic_HiC_scaffold_2_R41	HiC_scaffold_2	10819765	10842635	22871	1	Outgroup_1	0.0
EntNic_HiC_scaffold_2_R41	HiC_scaffold_2	10819765	10842635	22871	1	South-East_East Jylland	0.0
EntNic_HiC_scaffold_2_R41	HiC_scaffold_2	10819765	10842635	22871	1	South-East_North Sjaeland	0.0
EntNic_HiC_scaffold_2_R41	HiC_scaffold_2	10819765	10842635	22871	1	South-East_Outgroup_2(East Jylland)	0.0
EntNic_HiC_scaffold_2_R41	HiC_scaffold_2	10819765	10842635	22871	1	South-East_South Costal Denmark	0.0
EntNic_HiC_scaffold_2_R42	HiC_scaffold_2	10846772	10866524	19753	2	North-West_Middle Jylland	0.0
EntNic_HiC_scaffold_2_R42	HiC_scaffold_2	10846772	10866524	19753	2	North-West_North Jylland (Middle)	1.0
EntNic_HiC_scaffold_2_R42	HiC_scaffold_2	10846772	10866524	19753	2	North-West_North Jylland (Top)	0.0
EntNic_HiC_scaffold_2_R42	HiC_scaffold_2	10846772	10866524	19753	2	North-West_North Jylland (West)	0.0
EntNic_HiC_scaffold_2_R42	HiC_scaffold_2	10846772	10866524	19753	2	Outgroup_1	0.0
EntNic_HiC_scaffold_2_R42	HiC_scaffold_2	10846772	10866524	19753	2	South-East_East Jylland	0.0
EntNic_HiC_scaffold_2_R42	HiC_scaffold_2	10846772	10866524	19753	2	South-East_North Sjaeland	0.0
EntNic_HiC_scaffold_2_R42	HiC_scaffold_2	10846772	10866524	19753	2	South-East_Outgroup_2(East Jylland)	0.0
EntNic_HiC_scaffold_2_R42	HiC_scaffold_2	10846772	10866524	19753	2	South-East_South Costal Denmark	0.0
EntNic_HiC_scaffold_2_R43	HiC_scaffold_2	10886627	10899977	13351	8	North-West_Middle Jylland	0.0
EntNic_HiC_scaffold_2_R43	HiC_scaffold_2	10886627	10899977	13351	8	North-West_North Jylland (Middle)	0.04
EntNic_HiC_scaffold_2_R43	HiC_scaffold_2	10886627	10899977	13351	8	North-West_North Jylland (Top)	1.0
EntNic_HiC_scaffold_2_R43	HiC_scaffold_2	10886627	10899977	13351	8	North-West_North Jylland (West)	1.0
EntNic_HiC_scaffold_2_R43	HiC_scaffold_2	10886627	10899977	13351	8	Outgroup_1	0.0
EntNic_HiC_scaffold_2_R43	HiC_scaffold_2	10886627	10899977	13351	8	South-East_East Jylland	0.0
EntNic_HiC_scaffold_2_R43	HiC_scaffold_2	10886627	10899977	13351	8	South-East_North Sjaeland	1.0
EntNic_HiC_scaffold_2_R43	HiC_scaffold_2	10886627	10899977	13351	8	South-East_Outgroup_2(East Jylland)	0.0
EntNic_HiC_scaffold_2_R43	HiC_scaffold_2	10886627	10899977	13351	8	South-East_South Costal Denmark	0.0
EntNic_HiC_scaffold_2_R44	HiC_scaffold_2	10910379	10921117	10739	1	North-West_Middle Jylland	0.0
EntNic_HiC_scaffold_2_R44	HiC_scaffold_2	10910379	10921117	10739	1	North-West_North Jylland (Middle)	0.0
EntNic_HiC_scaffold_2_R44	HiC_scaffold_2	10910379	10921117	10739	1	North-West_North Jylland (Top)	0.0
EntNic_HiC_scaffold_2_R44	HiC_scaffold_2	10910379	10921117	10739	1	North-West_North Jylland (West)	0.0
EntNic_HiC_scaffold_2_R44	HiC_scaffold_2	10910379	10921117	10739	1	Outgroup_1	0.0
EntNic_HiC_scaffold_2_R44	HiC_scaffold_2	10910379	10921117	10739	1	South-East_East Jylland	0.0
EntNic_HiC_scaffold_2_R44	HiC_scaffold_2	10910379	10921117	10739	1	South-East_North Sjaeland	1.0
EntNic_HiC_scaffold_2_R44	HiC_scaffold_2	10910379	10921117	10739	1	South-East_Outgroup_2(East Jylland)	0.0
EntNic_HiC_scaffold_2_R44	HiC_scaffold_2	10910379	10921117	10739	1	South-East_South Costal Denmark	0.0
EntNic_HiC_scaffold_2_R46	HiC_scaffold_2	11285856	11298095	12240	3	North-West_Middle Jylland	0.0
EntNic_HiC_scaffold_2_R46	HiC_scaffold_2	11285856	11298095	12240	3	North-West_North Jylland (Middle)	0.76
EntNic_HiC_scaffold_2_R46	HiC_scaffold_2	11285856	11298095	12240	3	North-West_North Jylland (Top)	0.0
EntNic_HiC_scaffold_2_R46	HiC_scaffold_2	11285856	11298095	12240	3	North-West_North Jylland (West)	0.0
EntNic_HiC_scaffold_2_R46	HiC_scaffold_2	11285856	11298095	12240	3	Outgroup_1	0.0
EntNic_HiC_scaffold_2_R46	HiC_scaffold_2	11285856	11298095	12240	3	South-East_East Jylland	0.374
EntNic_HiC_scaffold_2_R46	HiC_scaffold_2	11285856	11298095	12240	3	South-East_North Sjaeland	0.0
EntNic_HiC_scaffold_2_R46	HiC_scaffold_2	11285856	11298095	12240	3	South-East_Outgroup_2(East Jylland)	0.0
EntNic_HiC_scaffold_2_R46	HiC_scaffold_2	11285856	11298095	12240	3	South-East_South Costal Denmark	0.0
EntNic_HiC_scaffold_2_R47	HiC_scaffold_2	11307014	11334339	27326	4	North-West_Middle Jylland	0.0
EntNic_HiC_scaffold_2_R47	HiC_scaffold_2	11307014	11334339	27326	4	North-West_North Jylland (Middle)	0.0
EntNic_HiC_scaffold_2_R47	HiC_scaffold_2	11307014	11334339	27326	4	North-West_North Jylland (Top)	0.0
EntNic_HiC_scaffold_2_R47	HiC_scaffold_2	11307014	11334339	27326	4	North-West_North Jylland (West)	0.0
EntNic_HiC_scaffold_2_R47	HiC_scaffold_2	11307014	11334339	27326	4	Outgroup_1	0.138
EntNic_HiC_scaffold_2_R47	HiC_scaffold_2	11307014	11334339	27326	4	South-East_East Jylland	1.0
EntNic_HiC_scaffold_2_R47	HiC_scaffold_2	11307014	11334339	27326	4	South-East_North Sjaeland	1.0
EntNic_HiC_scaffold_2_R47	HiC_scaffold_2	11307014	11334339	27326	4	South-East_Outgroup_2(East Jylland)	0.0
EntNic_HiC_scaffold_2_R47	HiC_scaffold_2	11307014	11334339	27326	4	South-East_South Costal Denmark	0.0
EntNic_HiC_scaffold_2_R48	HiC_scaffold_2	11352608	11369249	16642	4	North-West_Middle Jylland	0.0
EntNic_HiC_scaffold_2_R48	HiC_scaffold_2	11352608	11369249	16642	4	North-West_North Jylland (Middle)	0.0
EntNic_HiC_scaffold_2_R48	HiC_scaffold_2	11352608	11369249	16642	4	North-West_North Jylland (Top)	0.235
EntNic_HiC_scaffold_2_R48	HiC_scaffold_2	11352608	11369249	16642	4	North-West_North Jylland (West)	0.0
EntNic_HiC_scaffold_2_R48	HiC_scaffold_2	11352608	11369249	16642	4	Outgroup_1	0.0
EntNic_HiC_scaffold_2_R48	HiC_scaffold_2	11352608	11369249	16642	4	South-East_East Jylland	0.988
EntNic_HiC_scaffold_2_R48	HiC_scaffold_2	11352608	11369249	16642	4	South-East_North Sjaeland	1.0
EntNic_HiC_scaffold_2_R48	HiC_scaffold_2	11352608	11369249	16642	4	South-East_Outgroup_2(East Jylland)	0.0
EntNic_HiC_scaffold_2_R48	HiC_scaffold_2	11352608	11369249	16642	4	South-East_South Costal Denmark	0.0
EntNic_HiC_scaffold_2_R53	HiC_scaffold_2	11441402	11460871	19470	6	North-West_Middle Jylland	0.225
EntNic_HiC_scaffold_2_R53	HiC_scaffold_2	11441402	11460871	19470	6	North-West_North Jylland (Middle)	0.472
EntNic_HiC_scaffold_2_R53	HiC_scaffold_2	11441402	11460871	19470	6	North-West_North Jylland (Top)	0.682
EntNic_HiC_scaffold_2_R53	HiC_scaffold_2	11441402	11460871	19470	6	North-West_North Jylland (West)	0.0
EntNic_HiC_scaffold_2_R53	HiC_scaffold_2	11441402	11460871	19470	6	Outgroup_1	0.0
EntNic_HiC_scaffold_2_R53	HiC_scaffold_2	11441402	11460871	19470	6	South-East_East Jylland	0.0
EntNic_HiC_scaffold_2_R53	HiC_scaffold_2	11441402	11460871	19470	6	South-East_North Sjaeland	0.365
EntNic_HiC_scaffold_2_R53	HiC_scaffold_2	11441402	11460871	19470	6	South-East_Outgroup_2(East Jylland)	0.0
EntNic_HiC_scaffold_2_R53	HiC_scaffold_2	11441402	11460871	19470	6	South-East_South Costal Denmark	0.0
EntNic_HiC_scaffold_2_R57	HiC_scaffold_2	11548162	11570786	22625	5	North-West_Middle Jylland	1.0
EntNic_HiC_scaffold_2_R57	HiC_scaffold_2	11548162	11570786	22625	5	North-West_North Jylland (Middle)	0.0
EntNic_HiC_scaffold_2_R57	HiC_scaffold_2	11548162	11570786	22625	5	North-West_North Jylland (Top)	0.0
EntNic_HiC_scaffold_2_R57	HiC_scaffold_2	11548162	11570786	22625	5	North-West_North Jylland (West)	0.672
EntNic_HiC_scaffold_2_R57	HiC_scaffold_2	11548162	11570786	22625	5	Outgroup_1	0.0
EntNic_HiC_scaffold_2_R57	HiC_scaffold_2	11548162	11570786	22625	5	South-East_East Jylland	0.0
EntNic_HiC_scaffold_2_R57	HiC_scaffold_2	11548162	11570786	22625	5	South-East_North Sjaeland	0.0
EntNic_HiC_scaffold_2_R57	HiC_scaffold_2	11548162	11570786	22625	5	South-East_Outgroup_2(East Jylland)	0.0
EntNic_HiC_scaffold_2_R57	HiC_scaffold_2	11548162	11570786	22625	5	South-East_South Costal Denmark	0.0
EntNic_HiC_scaffold_2_R58	HiC_scaffold_2	11662422	11756746	94325	16	North-West_Middle Jylland	0.0
EntNic_HiC_scaffold_2_R58	HiC_scaffold_2	11662422	11756746	94325	16	North-West_North Jylland (Middle)	0.245
EntNic_HiC_scaffold_2_R58	HiC_scaffold_2	11662422	11756746	94325	16	North-West_North Jylland (Top)	0.776
EntNic_HiC_scaffold_2_R58	HiC_scaffold_2	11662422	11756746	94325	16	North-West_North Jylland (West)	0.692
EntNic_HiC_scaffold_2_R58	HiC_scaffold_2	11662422	11756746	94325	16	Outgroup_1	0.0
EntNic_HiC_scaffold_2_R58	HiC_scaffold_2	11662422	11756746	94325	16	South-East_East Jylland	0.0
EntNic_HiC_scaffold_2_R58	HiC_scaffold_2	11662422	11756746	94325	16	South-East_North Sjaeland	0.0
EntNic_HiC_scaffold_2_R58	HiC_scaffold_2	11662422	11756746	94325	16	South-East_Outgroup_2(East Jylland)	0.013
EntNic_HiC_scaffold_2_R58	HiC_scaffold_2	11662422	11756746	94325	16	South-East_South Costal Denmark	0.0
EntNic_HiC_scaffold_2_R59	HiC_scaffold_2	11824244	11835814	11571	1	North-West_Middle Jylland	0.0
EntNic_HiC_scaffold_2_R59	HiC_scaffold_2	11824244	11835814	11571	1	North-West_North Jylland (Middle)	0.0
EntNic_HiC_scaffold_2_R59	HiC_scaffold_2	11824244	11835814	11571	1	North-West_North Jylland (Top)	0.0
EntNic_HiC_scaffold_2_R59	HiC_scaffold_2	11824244	11835814	11571	1	North-West_North Jylland (West)	0.0
EntNic_HiC_scaffold_2_R59	HiC_scaffold_2	11824244	11835814	11571	1	Outgroup_1	0.0
EntNic_HiC_scaffold_2_R59	HiC_scaffold_2	11824244	11835814	11571	1	South-East_East Jylland	1.0
EntNic_HiC_scaffold_2_R59	HiC_scaffold_2	11824244	11835814	11571	1	South-East_North Sjaeland	0.0
EntNic_HiC_scaffold_2_R59	HiC_scaffold_2	11824244	11835814	11571	1	South-East_Outgroup_2(East Jylland)	0.0
EntNic_HiC_scaffold_2_R59	HiC_scaffold_2	11824244	11835814	11571	1	South-East_South Costal Denmark	0.0
EntNic_HiC_scaffold_2_R60	HiC_scaffold_2	11937167	11958154	20988	2	North-West_Middle Jylland	0.0
EntNic_HiC_scaffold_2_R60	HiC_scaffold_2	11937167	11958154	20988	2	North-West_North Jylland (Middle)	0.0
EntNic_HiC_scaffold_2_R60	HiC_scaffold_2	11937167	11958154	20988	2	North-West_North Jylland (Top)	1.0
EntNic_HiC_scaffold_2_R60	HiC_scaffold_2	11937167	11958154	20988	2	North-West_North Jylland (West)	0.0
EntNic_HiC_scaffold_2_R60	HiC_scaffold_2	11937167	11958154	20988	2	Outgroup_1	0.0
EntNic_HiC_scaffold_2_R60	HiC_scaffold_2	11937167	11958154	20988	2	South-East_East Jylland	0.0
EntNic_HiC_scaffold_2_R60	HiC_scaffold_2	11937167	11958154	20988	2	South-East_North Sjaeland	0.0
EntNic_HiC_scaffold_2_R60	HiC_scaffold_2	11937167	11958154	20988	2	South-East_Outgroup_2(East Jylland)	0.0
EntNic_HiC_scaffold_2_R60	HiC_scaffold_2	11937167	11958154	20988	2	South-East_South Costal Denmark	0.0
EntNic_HiC_scaffold_2_R61	HiC_scaffold_2	12033914	12066225	32312	2	North-West_Middle Jylland	1.0
EntNic_HiC_scaffold_2_R61	HiC_scaffold_2	12033914	12066225	32312	2	North-West_North Jylland (Middle)	0.0
EntNic_HiC_scaffold_2_R61	HiC_scaffold_2	12033914	12066225	32312	2	North-West_North Jylland (Top)	0.0
EntNic_HiC_scaffold_2_R61	HiC_scaffold_2	12033914	12066225	32312	2	North-West_North Jylland (West)	0.0
EntNic_HiC_scaffold_2_R61	HiC_scaffold_2	12033914	12066225	32312	2	Outgroup_1	0.0
EntNic_HiC_scaffold_2_R61	HiC_scaffold_2	12033914	12066225	32312	2	South-East_East Jylland	0.0
EntNic_HiC_scaffold_2_R61	HiC_scaffold_2	12033914	12066225	32312	2	South-East_North Sjaeland	0.0
EntNic_HiC_scaffold_2_R61	HiC_scaffold_2	12033914	12066225	32312	2	South-East_Outgroup_2(East Jylland)	0.0
EntNic_HiC_scaffold_2_R61	HiC_scaffold_2	12033914	12066225	32312	2	South-East_South Costal Denmark	0.0
EntNic_HiC_scaffold_2_R64	HiC_scaffold_2	12220971	12282030	61060	12	North-West_Middle Jylland	0.0
EntNic_HiC_scaffold_2_R64	HiC_scaffold_2	12220971	12282030	61060	12	North-West_North Jylland (Middle)	0.0
EntNic_HiC_scaffold_2_R64	HiC_scaffold_2	12220971	12282030	61060	12	North-West_North Jylland (Top)	0.155
EntNic_HiC_scaffold_2_R64	HiC_scaffold_2	12220971	12282030	61060	12	North-West_North Jylland (West)	0.222
EntNic_HiC_scaffold_2_R64	HiC_scaffold_2	12220971	12282030	61060	12	Outgroup_1	0.0
EntNic_HiC_scaffold_2_R64	HiC_scaffold_2	12220971	12282030	61060	12	South-East_East Jylland	0.479
EntNic_HiC_scaffold_2_R64	HiC_scaffold_2	12220971	12282030	61060	12	South-East_North Sjaeland	1.0
EntNic_HiC_scaffold_2_R64	HiC_scaffold_2	12220971	12282030	61060	12	South-East_Outgroup_2(East Jylland)	0.0
EntNic_HiC_scaffold_2_R64	HiC_scaffold_2	12220971	12282030	61060	12	South-East_South Costal Denmark	0.524
EntNic_HiC_scaffold_2_R65	HiC_scaffold_2	12313930	12369570	55641	11	North-West_Middle Jylland	0.0
EntNic_HiC_scaffold_2_R65	HiC_scaffold_2	12313930	12369570	55641	11	North-West_North Jylland (Middle)	0.279
EntNic_HiC_scaffold_2_R65	HiC_scaffold_2	12313930	12369570	55641	11	North-West_North Jylland (Top)	0.325
EntNic_HiC_scaffold_2_R65	HiC_scaffold_2	12313930	12369570	55641	11	North-West_North Jylland (West)	0.0
EntNic_HiC_scaffold_2_R65	HiC_scaffold_2	12313930	12369570	55641	11	Outgroup_1	0.931
