region_id	chromosome	start	end	length	num_populations_total	population_label	max_overlap_fraction
EntNic_HiC_scaffold_1_R271	HiC_scaffold_1	38584725	38586205	1481	1	South-East_Outgroup_2(East Jylland)	0.0
EntNic_HiC_scaffold_1_R271	HiC_scaffold_1	38584725	38586205	1481	1	South-East_South Costal Denmark	0.0
EntNic_HiC_scaffold_1_R273	HiC_scaffold_1	38605100	38651760	46661	3	North-West_Middle Jylland	0.0
EntNic_HiC_scaffold_1_R273	HiC_scaffold_1	38605100	38651760	46661	3	North-West_North Jylland (Middle)	0.092
EntNic_HiC_scaffold_1_R273	HiC_scaffold_1	38605100	38651760	46661	3	North-West_North Jylland (Top)	0.0
EntNic_HiC_scaffold_1_R273	HiC_scaffold_1	38605100	38651760	46661	3	North-West_North Jylland (West)	1.0
EntNic_HiC_scaffold_1_R273	HiC_scaffold_1	38605100	38651760	46661	3	Outgroup_1	0.0
EntNic_HiC_scaffold_1_R273	HiC_scaffold_1	38605100	38651760	46661	3	South-East_East Jylland	0.0
EntNic_HiC_scaffold_1_R273	HiC_scaffold_1	38605100	38651760	46661	3	South-East_North Sjaeland	0.0
EntNic_HiC_scaffold_1_R273	HiC_scaffold_1	38605100	38651760	46661	3	South-East_Outgroup_2(East Jylland)	0.0
EntNic_HiC_scaffold_1_R273	HiC_scaffold_1	38605100	38651760	46661	3	South-East_South Costal Denmark	0.0
EntNic_HiC_scaffold_1_R275	HiC_scaffold_1	38660538	38770468	109931	35	North-West_Middle Jylland	0.161
EntNic_HiC_scaffold_1_R275	HiC_scaffold_1	38660538	38770468	109931	35	North-West_North Jylland (Middle)	0.527
EntNic_HiC_scaffold_1_R275	HiC_scaffold_1	38660538	38770468	109931	35	North-West_North Jylland (Top)	0.271
EntNic_HiC_scaffold_1_R275	HiC_scaffold_1	38660538	38770468	109931	35	North-West_North Jylland (West)	0.521
EntNic_HiC_scaffold_1_R275	HiC_scaffold_1	38660538	38770468	109931	35	Outgroup_1	0.524
EntNic_HiC_scaffold_1_R275	HiC_scaffold_1	38660538	38770468	109931	35	South-East_East Jylland	0.147
EntNic_HiC_scaffold_1_R275	HiC_scaffold_1	38660538	38770468	109931	35	South-East_North Sjaeland	0.245
EntNic_HiC_scaffold_1_R275	HiC_scaffold_1	38660538	38770468	109931	35	South-East_Outgroup_2(East Jylland)	0.076
EntNic_HiC_scaffold_1_R275	HiC_scaffold_1	38660538	38770468	109931	35	South-East_South Costal Denmark	0.571
EntNic_HiC_scaffold_1_R276	HiC_scaffold_1	38800242	38811663	11422	11	North-West_Middle Jylland	0.572
EntNic_HiC_scaffold_1_R276	HiC_scaffold_1	38800242	38811663	11422	11	North-West_North Jylland (Middle)	0.076
EntNic_HiC_scaffold_1_R276	HiC_scaffold_1	38800242	38811663	11422	11	North-West_North Jylland (Top)	0.0
EntNic_HiC_scaffold_1_R276	HiC_scaffold_1	38800242	38811663	11422	11	North-West_North Jylland (West)	0.0
EntNic_HiC_scaffold_1_R276	HiC_scaffold_1	38800242	38811663	11422	11	Outgroup_1	1.0
EntNic_HiC_scaffold_1_R276	HiC_scaffold_1	38800242	38811663	11422	11	South-East_East Jylland	0.659
EntNic_HiC_scaffold_1_R276	HiC_scaffold_1	38800242	38811663	11422	11	South-East_North Sjaeland	0.857
EntNic_HiC_scaffold_1_R276	HiC_scaffold_1	38800242	38811663	11422	11	South-East_Outgroup_2(East Jylland)	0.0
EntNic_HiC_scaffold_1_R276	HiC_scaffold_1	38800242	38811663	11422	11	South-East_South Costal Denmark	0.932
EntNic_HiC_scaffold_1_R278	HiC_scaffold_1	38846717	38848027	1311	1	North-West_Middle Jylland	0.0
EntNic_HiC_scaffold_1_R278	HiC_scaffold_1	38846717	38848027	1311	1	North-West_North Jylland (Middle)	0.0
EntNic_HiC_scaffold_1_R278	HiC_scaffold_1	38846717	38848027	1311	1	North-West_North Jylland (Top)	0.0
EntNic_HiC_scaffold_1_R278	HiC_scaffold_1	38846717	38848027	1311	1	North-West_North Jylland (West)	0.0
EntNic_HiC_scaffold_1_R278	HiC_scaffold_1	38846717	38848027	1311	1	Outgroup_1	0.0
EntNic_HiC_scaffold_1_R278	HiC_scaffold_1	38846717	38848027	1311	1	South-East_East Jylland	0.0
EntNic_HiC_scaffold_1_R278	HiC_scaffold_1	38846717	38848027	1311	1	South-East_North Sjaeland	1.0
EntNic_HiC_scaffold_1_R278	HiC_scaffold_1	38846717	38848027	1311	1	South-East_Outgroup_2(East Jylland)	0.0
EntNic_HiC_scaffold_1_R278	HiC_scaffold_1	38846717	38848027	1311	1	South-East_South Costal Denmark	0.0
EntNic_HiC_scaffold_1_R280	HiC_scaffold_1	38883306	38888512	5207	2	North-West_Middle Jylland	0.0
EntNic_HiC_scaffold_1_R280	HiC_scaffold_1	38883306	38888512	5207	2	North-West_North Jylland (Middle)	0.0
EntNic_HiC_scaffold_1_R280	HiC_scaffold_1	38883306	38888512	5207	2	North-West_North Jylland (Top)	0.0
EntNic_HiC_scaffold_1_R280	HiC_scaffold_1	38883306	38888512	5207	2	North-West_North Jylland (West)	0.0
EntNic_HiC_scaffold_1_R280	HiC_scaffold_1	38883306	38888512	5207	2	Outgroup_1	0.0
EntNic_HiC_scaffold_1_R280	HiC_scaffold_1	38883306	38888512	5207	2	South-East_East Jylland	0.17
EntNic_HiC_scaffold_1_R280	HiC_scaffold_1	38883306	38888512	5207	2	South-East_North Sjaeland	0.0
EntNic_HiC_scaffold_1_R280	HiC_scaffold_1	38883306	38888512	5207	2	South-East_Outgroup_2(East Jylland)	1.0
EntNic_HiC_scaffold_1_R280	HiC_scaffold_1	38883306	38888512	5207	2	South-East_South Costal Denmark	0.0
EntNic_HiC_scaffold_1_R281	HiC_scaffold_1	38963201	38965072	1872	1	North-West_Middle Jylland	1.0
EntNic_HiC_scaffold_1_R281	HiC_scaffold_1	38963201	38965072	1872	1	North-West_North Jylland (Middle)	0.0
EntNic_HiC_scaffold_1_R281	HiC_scaffold_1	38963201	38965072	1872	1	North-West_North Jylland (Top)	0.0
EntNic_HiC_scaffold_1_R281	HiC_scaffold_1	38963201	38965072	1872	1	North-West_North Jylland (West)	0.0
EntNic_HiC_scaffold_1_R281	HiC_scaffold_1	38963201	38965072	1872	1	Outgroup_1	0.0
EntNic_HiC_scaffold_1_R281	HiC_scaffold_1	38963201	38965072	1872	1	South-East_East Jylland	0.0
EntNic_HiC_scaffold_1_R281	HiC_scaffold_1	38963201	38965072	1872	1	South-East_North Sjaeland	0.0
EntNic_HiC_scaffold_1_R281	HiC_scaffold_1	38963201	38965072	1872	1	South-East_Outgroup_2(East Jylland)	0.0
EntNic_HiC_scaffold_1_R281	HiC_scaffold_1	38963201	38965072	1872	1	South-East_South Costal Denmark	0.0
EntNic_HiC_scaffold_1_R284	HiC_scaffold_1	39106407	39108563	2157	7	North-West_Middle Jylland	0.385
EntNic_HiC_scaffold_1_R284	HiC_scaffold_1	39106407	39108563	2157	7	North-West_North Jylland (Middle)	1.0
EntNic_HiC_scaffold_1_R284	HiC_scaffold_1	39106407	39108563	2157	7	North-West_North Jylland (Top)	1.0
EntNic_HiC_scaffold_1_R284	HiC_scaffold_1	39106407	39108563	2157	7	North-West_North Jylland (West)	0.0
EntNic_HiC_scaffold_1_R284	HiC_scaffold_1	39106407	39108563	2157	7	Outgroup_1	0.0
EntNic_HiC_scaffold_1_R284	HiC_scaffold_1	39106407	39108563	2157	7	South-East_East Jylland	0.0
EntNic_HiC_scaffold_1_R284	HiC_scaffold_1	39106407	39108563	2157	7	South-East_North Sjaeland	1.0
EntNic_HiC_scaffold_1_R284	HiC_scaffold_1	39106407	39108563	2157	7	South-East_Outgroup_2(East Jylland)	0.0
EntNic_HiC_scaffold_1_R284	HiC_scaffold_1	39106407	39108563	2157	7	South-East_South Costal Denmark	0.21
EntNic_HiC_scaffold_1_R285	HiC_scaffold_1	39118768	39121846	3079	1	North-West_Middle Jylland	0.0
EntNic_HiC_scaffold_1_R285	HiC_scaffold_1	39118768	39121846	3079	1	North-West_North Jylland (Middle)	0.0
EntNic_HiC_scaffold_1_R285	HiC_scaffold_1	39118768	39121846	3079	1	North-West_North Jylland (Top)	0.0
EntNic_HiC_scaffold_1_R285	HiC_scaffold_1	39118768	39121846	3079	1	North-West_North Jylland (West)	0.0
EntNic_HiC_scaffold_1_R285	HiC_scaffold_1	39118768	39121846	3079	1	Outgroup_1	0.0
EntNic_HiC_scaffold_1_R285	HiC_scaffold_1	39118768	39121846	3079	1	South-East_East Jylland	0.0
EntNic_HiC_scaffold_1_R285	HiC_scaffold_1	39118768	39121846	3079	1	South-East_North Sjaeland	0.0
EntNic_HiC_scaffold_1_R285	HiC_scaffold_1	39118768	39121846	3079	1	South-East_Outgroup_2(East Jylland)	0.0
EntNic_HiC_scaffold_1_R285	HiC_scaffold_1	39118768	39121846	3079	1	South-East_South Costal Denmark	1.0
EntNic_HiC_scaffold_1_R286	HiC_scaffold_1	39122304	39129117	6814	2	North-West_Middle Jylland	0.0
EntNic_HiC_scaffold_1_R286	HiC_scaffold_1	39122304	39129117	6814	2	North-West_North Jylland (Middle)	0.747
EntNic_HiC_scaffold_1_R286	HiC_scaffold_1	39122304	39129117	6814	2	North-West_North Jylland (Top)	0.0
EntNic_HiC_scaffold_1_R286	HiC_scaffold_1	39122304	39129117	6814	2	North-West_North Jylland (West)	0.0
EntNic_HiC_scaffold_1_R286	HiC_scaffold_1	39122304	39129117	6814	2	Outgroup_1	0.0
EntNic_HiC_scaffold_1_R286	HiC_scaffold_1	39122304	39129117	6814	2	South-East_East Jylland	0.697
EntNic_HiC_scaffold_1_R286	HiC_scaffold_1	39122304	39129117	6814	2	South-East_North Sjaeland	0.0
EntNic_HiC_scaffold_1_R286	HiC_scaffold_1	39122304	39129117	6814	2	South-East_Outgroup_2(East Jylland)	0.0
EntNic_HiC_scaffold_1_R286	HiC_scaffold_1	39122304	39129117	6814	2	South-East_South Costal Denmark	0.0
EntNic_HiC_scaffold_1_R287	HiC_scaffold_1	39179934	39197528	17595	2	North-West_Middle Jylland	0.0
EntNic_HiC_scaffold_1_R287	HiC_scaffold_1	39179934	39197528	17595	2	North-West_North Jylland (Middle)	0.98
EntNic_HiC_scaffold_1_R287	HiC_scaffold_1	39179934	39197528	17595	2	North-West_North Jylland (Top)	0.0
EntNic_HiC_scaffold_1_R287	HiC_scaffold_1	39179934	39197528	17595	2	North-West_North Jylland (West)	0.0
EntNic_HiC_scaffold_1_R287	HiC_scaffold_1	39179934	39197528	17595	2	Outgroup_1	0.0
EntNic_HiC_scaffold_1_R287	HiC_scaffold_1	39179934	39197528	17595	2	South-East_East Jylland	0.232
EntNic_HiC_scaffold_1_R287	HiC_scaffold_1	39179934	39197528	17595	2	South-East_North Sjaeland	0.0
EntNic_HiC_scaffold_1_R287	HiC_scaffold_1	39179934	39197528	17595	2	South-East_Outgroup_2(East Jylland)	0.0
EntNic_HiC_scaffold_1_R287	HiC_scaffold_1	39179934	39197528	17595	2	South-East_South Costal Denmark	0.0
EntNic_HiC_scaffold_1_R288	HiC_scaffold_1	39198232	39204949	6718	1	North-West_Middle Jylland	0.0
EntNic_HiC_scaffold_1_R288	HiC_scaffold_1	39198232	39204949	6718	1	North-West_North Jylland (Middle)	0.0
EntNic_HiC_scaffold_1_R288	HiC_scaffold_1	39198232	39204949	6718	1	North-West_North Jylland (Top)	0.0
EntNic_HiC_scaffold_1_R288	HiC_scaffold_1	39198232	39204949	6718	1	North-West_North Jylland (West)	0.0
EntNic_HiC_scaffold_1_R288	HiC_scaffold_1	39198232	39204949	6718	1	Outgroup_1	1.0
EntNic_HiC_scaffold_1_R288	HiC_scaffold_1	39198232	39204949	6718	1	South-East_East Jylland	0.0
EntNic_HiC_scaffold_1_R288	HiC_scaffold_1	39198232	39204949	6718	1	South-East_North Sjaeland	0.0
EntNic_HiC_scaffold_1_R288	HiC_scaffold_1	39198232	39204949	6718	1	South-East_Outgroup_2(East Jylland)	0.0
EntNic_HiC_scaffold_1_R288	HiC_scaffold_1	39198232	39204949	6718	1	South-East_South Costal Denmark	0.0
EntNic_HiC_scaffold_1_R290	HiC_scaffold_1	39228270	39260226	31957	7	North-West_Middle Jylland	0.0
EntNic_HiC_scaffold_1_R290	HiC_scaffold_1	39228270	39260226	31957	7	North-West_North Jylland (Middle)	0.0
EntNic_HiC_scaffold_1_R290	HiC_scaffold_1	39228270	39260226	31957	7	North-West_North Jylland (Top)	0.0
EntNic_HiC_scaffold_1_R290	HiC_scaffold_1	39228270	39260226	31957	7	North-West_North Jylland (West)	0.0
EntNic_HiC_scaffold_1_R290	HiC_scaffold_1	39228270	39260226	31957	7	Outgroup_1	0.234
EntNic_HiC_scaffold_1_R290	HiC_scaffold_1	39228270	39260226	31957	7	South-East_East Jylland	0.0
EntNic_HiC_scaffold_1_R290	HiC_scaffold_1	39228270	39260226	31957	7	South-East_North Sjaeland	0.864
EntNic_HiC_scaffold_1_R290	HiC_scaffold_1	39228270	39260226	31957	7	South-East_Outgroup_2(East Jylland)	0.0
EntNic_HiC_scaffold_1_R290	HiC_scaffold_1	39228270	39260226	31957	7	South-East_South Costal Denmark	0.758
EntNic_HiC_scaffold_1_R291	HiC_scaffold_1	39261564	39264027	2464	1	North-West_Middle Jylland	0.0
EntNic_HiC_scaffold_1_R291	HiC_scaffold_1	39261564	39264027	2464	1	North-West_North Jylland (Middle)	1.0
EntNic_HiC_scaffold_1_R291	HiC_scaffold_1	39261564	39264027	2464	1	North-West_North Jylland (Top)	0.0
EntNic_HiC_scaffold_1_R291	HiC_scaffold_1	39261564	39264027	2464	1	North-West_North Jylland (West)	0.0
EntNic_HiC_scaffold_1_R291	HiC_scaffold_1	39261564	39264027	2464	1	Outgroup_1	0.0
EntNic_HiC_scaffold_1_R291	HiC_scaffold_1	39261564	39264027	2464	1	South-East_East Jylland	0.0
EntNic_HiC_scaffold_1_R291	HiC_scaffold_1	39261564	39264027	2464	1	South-East_North Sjaeland	0.0
EntNic_HiC_scaffold_1_R291	HiC_scaffold_1	39261564	39264027	2464	1	South-East_Outgroup_2(East Jylland)	0.0
EntNic_HiC_scaffold_1_R291	HiC_scaffold_1	39261564	39264027	2464	1	South-East_South Costal Denmark	0.0
EntNic_HiC_scaffold_1_R294	HiC_scaffold_1	39286336	39287685	1350	3	North-West_Middle Jylland	0.0
EntNic_HiC_scaffold_1_R294	HiC_scaffold_1	39286336	39287685	1350	3	North-West_North Jylland (Middle)	1.0
EntNic_HiC_scaffold_1_R294	HiC_scaffold_1	39286336	39287685	1350	3	North-West_North Jylland (Top)	0.0
EntNic_HiC_scaffold_1_R294	HiC_scaffold_1	39286336	39287685	1350	3	North-West_North Jylland (West)	0.0
EntNic_HiC_scaffold_1_R294	HiC_scaffold_1	39286336	39287685	1350	3	Outgroup_1	0.0
EntNic_HiC_scaffold_1_R294	HiC_scaffold_1	39286336	39287685	1350	3	South-East_East Jylland	0.0
EntNic_HiC_scaffold_1_R294	HiC_scaffold_1	39286336	39287685	1350	3	South-East_North Sjaeland	0.0
EntNic_HiC_scaffold_1_R294	HiC_scaffold_1	39286336	39287685	1350	3	South-East_Outgroup_2(East Jylland)	0.0
EntNic_HiC_scaffold_1_R294	HiC_scaffold_1	39286336	39287685	1350	3	South-East_South Costal Denmark	0.0
EntNic_HiC_scaffold_1_R295	HiC_scaffold_1	39314807	39447168	132362	20	North-West_Middle Jylland	0.136
EntNic_HiC_scaffold_1_R295	HiC_scaffold_1	39314807	39447168	132362	20	North-West_North Jylland (Middle)	0.995
EntNic_HiC_scaffold_1_R295	HiC_scaffold_1	39314807	39447168	132362	20	North-West_North Jylland (Top)	0.131
EntNic_HiC_scaffold_1_R295	HiC_scaffold_1	39314807	39447168	132362	20	North-West_North Jylland (West)	0.118
EntNic_HiC_scaffold_1_R295	HiC_scaffold_1	39314807	39447168	132362	20	Outgroup_1	0.924
EntNic_HiC_scaffold_1_R295	HiC_scaffold_1	39314807	39447168	132362	20	South-East_East Jylland	0.118
EntNic_HiC_scaffold_1_R295	HiC_scaffold_1	39314807	39447168	132362	20	South-East_North Sjaeland	0.0
EntNic_HiC_scaffold_1_R295	HiC_scaffold_1	39314807	39447168	132362	20	South-East_Outgroup_2(East Jylland)	0.102
EntNic_HiC_scaffold_1_R295	HiC_scaffold_1	39314807	39447168	132362	20	South-East_South Costal Denmark	0.136
EntNic_HiC_scaffold_1_R296	HiC_scaffold_1	39458158	39463368	5211	4	North-West_Middle Jylland	0.848
EntNic_HiC_scaffold_1_R296	HiC_scaffold_1	39458158	39463368	5211	4	North-West_North Jylland (Middle)	0.0
EntNic_HiC_scaffold_1_R296	HiC_scaffold_1	39458158	39463368	5211	4	North-West_North Jylland (Top)	0.0
EntNic_HiC_scaffold_1_R296	HiC_scaffold_1	39458158	39463368	5211	4	North-West_North Jylland (West)	0.0
EntNic_HiC_scaffold_1_R296	HiC_scaffold_1	39458158	39463368	5211	4	Outgroup_1	0.0
EntNic_HiC_scaffold_1_R296	HiC_scaffold_1	39458158	39463368	5211	4	South-East_East Jylland	0.0
EntNic_HiC_scaffold_1_R296	HiC_scaffold_1	39458158	39463368	5211	4	South-East_North Sjaeland	0.0
EntNic_HiC_scaffold_1_R296	HiC_scaffold_1	39458158	39463368	5211	4	South-East_Outgroup_2(East Jylland)	1.0
EntNic_HiC_scaffold_1_R296	HiC_scaffold_1	39458158	39463368	5211	4	South-East_South Costal Denmark	0.478
EntNic_HiC_scaffold_1_R297	HiC_scaffold_1	39463873	39488643	24771	4	North-West_Middle Jylland	0.0
EntNic_HiC_scaffold_1_R297	HiC_scaffold_1	39463873	39488643	24771	4	North-West_North Jylland (Middle)	0.0
EntNic_HiC_scaffold_1_R297	HiC_scaffold_1	39463873	39488643	24771	4	North-West_North Jylland (Top)	0.0
EntNic_HiC_scaffold_1_R297	HiC_scaffold_1	39463873	39488643	24771	4	North-West_North Jylland (West)	0.0
EntNic_HiC_scaffold_1_R297	HiC_scaffold_1	39463873	39488643	24771	4	Outgroup_1	0.0
EntNic_HiC_scaffold_1_R297	HiC_scaffold_1	39463873	39488643	24771	4	South-East_East Jylland	0.0
EntNic_HiC_scaffold_1_R297	HiC_scaffold_1	39463873	39488643	24771	4	South-East_North Sjaeland	0.514
EntNic_HiC_scaffold_1_R297	HiC_scaffold_1	39463873	39488643	24771	4	South-East_Outgroup_2(East Jylland)	0.0
EntNic_HiC_scaffold_1_R297	HiC_scaffold_1	39463873	39488643	24771	4	South-East_South Costal Denmark	0.511
EntNic_HiC_scaffold_1_R298	HiC_scaffold_1	39490406	39491615	1210	1	North-West_Middle Jylland	0.0
EntNic_HiC_scaffold_1_R298	HiC_scaffold_1	39490406	39491615	1210	1	North-West_North Jylland (Middle)	0.0
EntNic_HiC_scaffold_1_R298	HiC_scaffold_1	39490406	39491615	1210	1	North-West_North Jylland (Top)	0.0
EntNic_HiC_scaffold_1_R298	HiC_scaffold_1	39490406	39491615	1210	1	North-West_North Jylland (West)	0.0
EntNic_HiC_scaffold_1_R298	HiC_scaffold_1	39490406	39491615	1210	1	Outgroup_1	0.0
EntNic_HiC_scaffold_1_R298	HiC_scaffold_1	39490406	39491615	1210	1	South-East_East Jylland	0.0
EntNic_HiC_scaffold_1_R298	HiC_scaffold_1	39490406	39491615	1210	1	South-East_North Sjaeland	1.0
EntNic_HiC_scaffold_1_R298	HiC_scaffold_1	39490406	39491615	1210	1	South-East_Outgroup_2(East Jylland)	0.0
EntNic_HiC_scaffold_1_R298	HiC_scaffold_1	39490406	39491615	1210	1	South-East_South Costal Denmark	0.0
EntNic_HiC_scaffold_1_R300	HiC_scaffold_1	39555371	39588993	33623	8	North-West_Middle Jylland	0.0
EntNic_HiC_scaffold_1_R300	HiC_scaffold_1	39555371	39588993	33623	8	North-West_North Jylland (Middle)	1.0
EntNic_HiC_scaffold_1_R300	HiC_scaffold_1	39555371	39588993	33623	8	North-West_North Jylland (Top)	0.779
EntNic_HiC_scaffold_1_R300	HiC_scaffold_1	39555371	39588993	33623	8	North-West_North Jylland (West)	0.0
EntNic_HiC_scaffold_1_R300	HiC_scaffold_1	39555371	39588993	33623	8	Outgroup_1	0.022
EntNic_HiC_scaffold_1_R300	HiC_scaffold_1	39555371	39588993	33623	8	South-East_East Jylland	0.0
EntNic_HiC_scaffold_1_R300	HiC_scaffold_1	39555371	39588993	33623	8	South-East_North Sjaeland	0.0
EntNic_HiC_scaffold_1_R300	HiC_scaffold_1	39555371	39588993	33623	8	South-East_Outgroup_2(East Jylland)	0.0
EntNic_HiC_scaffold_1_R300	HiC_scaffold_1	39555371	39588993	33623	8	South-East_South Costal Denmark	0.0
EntNic_HiC_scaffold_1_R301	HiC_scaffold_1	39604721	39607026	2306	1	North-West_Middle Jylland	0.0
EntNic_HiC_scaffold_1_R301	HiC_scaffold_1	39604721	39607026	2306	1	North-West_North Jylland (Middle)	0.0
EntNic_HiC_scaffold_1_R301	HiC_scaffold_1	39604721	39607026	2306	1	North-West_North Jylland (Top)	0.0
EntNic_HiC_scaffold_1_R301	HiC_scaffold_1	39604721	39607026	2306	1	North-West_North Jylland (West)	1.0
EntNic_HiC_scaffold_1_R301	HiC_scaffold_1	39604721	39607026	2306	1	Outgroup_1	0.0
EntNic_HiC_scaffold_1_R301	HiC_scaffold_1	39604721	39607026	2306	1	South-East_East Jylland	0.0
EntNic_HiC_scaffold_1_R301	HiC_scaffold_1	39604721	39607026	2306	1	South-East_North Sjaeland	0.0
EntNic_HiC_scaffold_1_R301	HiC_scaffold_1	39604721	39607026	2306	1	South-East_Outgroup_2(East Jylland)	0.0
EntNic_HiC_scaffold_1_R301	HiC_scaffold_1	39604721	39607026	2306	1	South-East_South Costal Denmark	0.0
EntNic_HiC_scaffold_1_R302	HiC_scaffold_1	39647049	39651686	4638	1	North-West_Middle Jylland	0.0
EntNic_HiC_scaffold_1_R302	HiC_scaffold_1	39647049	39651686	4638	1	North-West_North Jylland (Middle)	0.0
EntNic_HiC_scaffold_1_R302	HiC_scaffold_1	39647049	39651686	4638	1	North-West_North Jylland (Top)	0.0
EntNic_HiC_scaffold_1_R302	HiC_scaffold_1	39647049	39651686	4638	1	North-West_North Jylland (West)	0.0
EntNic_HiC_scaffold_1_R302	HiC_scaffold_1	39647049	39651686	4638	1	Outgroup_1	0.0
EntNic_HiC_scaffold_1_R302	HiC_scaffold_1	39647049	39651686	4638	1	South-East_East Jylland	0.0
EntNic_HiC_scaffold_1_R302	HiC_scaffold_1	39647049	39651686	4638	1	South-East_North Sjaeland	1.0
EntNic_HiC_scaffold_1_R302	HiC_scaffold_1	39647049	39651686	4638	1	South-East_Outgroup_2(East Jylland)	0.0
EntNic_HiC_scaffold_1_R302	HiC_scaffold_1	39647049	39651686	4638	1	South-East_South Costal Denmark	0.0
EntNic_HiC_scaffold_1_R303	HiC_scaffold_1	39688806	39709257	20452	12	North-West_Middle Jylland	0.037
EntNic_HiC_scaffold_1_R303	HiC_scaffold_1	39688806	39709257	20452	12	North-West_North Jylland (Middle)	0.974
EntNic_HiC_scaffold_1_R303	HiC_scaffold_1	39688806	39709257	20452	12	North-West_North Jylland (Top)	0.102
EntNic_HiC_scaffold_1_R303	HiC_scaffold_1	39688806	39709257	20452	12	North-West_North Jylland (West)	0.746
EntNic_HiC_scaffold_1_R303	HiC_scaffold_1	39688806	39709257	20452	12	Outgroup_1	0.0
EntNic_HiC_scaffold_1_R303	HiC_scaffold_1	39688806	39709257	20452	12	South-East_East Jylland	0.0
EntNic_HiC_scaffold_1_R303	HiC_scaffold_1	39688806	39709257	20452	12	South-East_North Sjaeland	0.0
EntNic_HiC_scaffold_1_R303	HiC_scaffold_1	39688806	39709257	20452	12	South-East_Outgroup_2(East Jylland)	0.0
EntNic_HiC_scaffold_1_R303	HiC_scaffold_1	39688806	39709257	20452	12	South-East_South Costal Denmark	0.136
EntNic_HiC_scaffold_1_R304	HiC_scaffold_1	39720562	39730562	10001	2	North-West_Middle Jylland	0.0
EntNic_HiC_scaffold_1_R304	HiC_scaffold_1	39720562	39730562	10001	2	North-West_North Jylland (Middle)	0.538
EntNic_HiC_scaffold_1_R304	HiC_scaffold_1	39720562	39730562	10001	2	North-West_North Jylland (Top)	0.0
EntNic_HiC_scaffold_1_R304	HiC_scaffold_1	39720562	39730562	10001	2	North-West_North Jylland (West)	1.0
EntNic_HiC_scaffold_1_R304	HiC_scaffold_1	39720562	39730562	10001	2	Outgroup_1	0.0
EntNic_HiC_scaffold_1_R304	HiC_scaffold_1	39720562	39730562	10001	2	South-East_East Jylland	0.0
EntNic_HiC_scaffold_1_R304	HiC_scaffold_1	39720562	39730562	10001	2	South-East_North Sjaeland	0.0
EntNic_HiC_scaffold_1_R304	HiC_scaffold_1	39720562	39730562	10001	2	South-East_Outgroup_2(East Jylland)	0.0
EntNic_HiC_scaffold_1_R304	HiC_scaffold_1	39720562	39730562	10001	2	South-East_South Costal Denmark	0.0
EntNic_HiC_scaffold_1_R305	HiC_scaffold_1	39746574	39760047	13474	4	North-West_Middle Jylland	0.0
EntNic_HiC_scaffold_1_R305	HiC_scaffold_1	39746574	39760047	13474	4	North-West_North Jylland (Middle)	0.51
EntNic_HiC_scaffold_1_R305	HiC_scaffold_1	39746574	39760047	13474	4	North-West_North Jylland (Top)	0.0
EntNic_HiC_scaffold_1_R305	HiC_scaffold_1	39746574	39760047	13474	4	North-West_North Jylland (West)	1.0
EntNic_HiC_scaffold_1_R305	HiC_scaffold_1	39746574	39760047	13474	4	Outgroup_1	0.0
EntNic_HiC_scaffold_1_R305	HiC_scaffold_1	39746574	39760047	13474	4	South-East_East Jylland	0.0
EntNic_HiC_scaffold_1_R305	HiC_scaffold_1	39746574	39760047	13474	4	South-East_North Sjaeland	0.0
EntNic_HiC_scaffold_1_R305	HiC_scaffold_1	39746574	39760047	13474	4	South-East_Outgroup_2(East Jylland)	0.0
EntNic_HiC_scaffold_1_R305	HiC_scaffold_1	39746574	39760047	13474	4	South-East_South Costal Denmark	0.066
EntNic_HiC_scaffold_1_R306	HiC_scaffold_1	39823777	39825260	1484	1	North-West_Middle Jylland	0.0
EntNic_HiC_scaffold_1_R306	HiC_scaffold_1	39823777	39825260	1484	1	North-West_North Jylland (Middle)	0.0
EntNic_HiC_scaffold_1_R306	HiC_scaffold_1	39823777	39825260	1484	1	North-West_North Jylland (Top)	0.0
EntNic_HiC_scaffold_1_R306	HiC_scaffold_1	39823777	39825260	1484	1	North-West_North Jylland (West)	0.0
EntNic_HiC_scaffold_1_R306	HiC_scaffold_1	39823777	39825260	1484	1	Outgroup_1	0.0
EntNic_HiC_scaffold_1_R306	HiC_scaffold_1	39823777	39825260	1484	1	South-East_East Jylland	0.0
EntNic_HiC_scaffold_1_R306	HiC_scaffold_1	39823777	39825260	1484	1	South-East_North Sjaeland	0.0
EntNic_HiC_scaffold_1_R306	HiC_scaffold_1	39823777	39825260	1484	1	South-East_Outgroup_2(East Jylland)	0.0
EntNic_HiC_scaffold_1_R306	HiC_scaffold_1	39823777	39825260	1484	1	South-East_South Costal Denmark	1.0
EntNic_HiC_scaffold_1_R307	HiC_scaffold_1	39825895	39829102	3208	1	North-West_Middle Jylland	0.0
EntNic_HiC_scaffold_1_R307	HiC_scaffold_1	39825895	39829102	3208	1	North-West_North Jylland (Middle)	0.0
EntNic_HiC_scaffold_1_R307	HiC_scaffold_1	39825895	39829102	3208	1	North-West_North Jylland (Top)	0.0
EntNic_HiC_scaffold_1_R307	HiC_scaffold_1	39825895	39829102	3208	1	North-West_North Jylland (West)	0.0
EntNic_HiC_scaffold_1_R307	HiC_scaffold_1	39825895	39829102	3208	1	Outgroup_1	0.0
EntNic_HiC_scaffold_1_R307	HiC_scaffold_1	39825895	39829102	3208	1	South-East_East Jylland	0.0
